설치장소명,설치장소상세,설치시군구명,서비스제공사명,와이파이SSID,WGS84위도,WGS84경도
AP_C578,뚝섬로 11길 2,성동구,성동구,SEOUL,37.5383034,127.0575027
AP_C571(3),금호로 74,성동구,성동구,SEOUL,37.5493304,127.0260589
AP_C571(2),금호로 74,성동구,성동구,SEOUL,37.5507585,127.0258047
AP_C571(1),금호로 74,성동구,성동구,SEOUL,37.5499802,127.0261154
AP_C552,한림말길 31,성동구,성동구,SEOUL,37.5408478,127.0141449
AP_C544,동호로5길 131,성동구,성동구,SEOUL,37.546295,127.010876
AP_C535(2),독서당로 342,성동구,성동구,SEOUL,37.5479201,127.0270683
AP_C535(1),독서당로 342,성동구,성동구,SEOUL,37.5483131,127.0277328
AP_C534,금호로 15,성동구,성동구,SEOUL,37.5450706,127.0245667
AP_C485,행당로6길 97,성동구,성동구,SEOUL,37.5573463,127.029686
AP_C457,마장로 270,성동구,성동구,SEOUL,37.5656319,127.0400314
AP_C421,무학로2길 47,성동구,성동구,SEOUL,37.5625572,127.0348511
AP_C417(2),청계천로 484,성동구,성동구,SEOUL,37.5685071,127.03034
AP_C417(1),청계천로 484,성동구,성동구,SEOUL,37.5691605,127.0303879
AP_C409,옥수동168-5,성동구,성동구,SEOUL,37.540625,127.018611
AP_C406,독서당로62길 46,성동구,성동구,SEOUL,37.5521595,127.0349054
AP_C405,금호로 173,성동구,성동구,SEOUL,37.5548782,127.0192719
AP_C402,성수이로7길7,성동구,성동구,SEOUL,37.5396887,127.0551335
AP_C401,마조로1길30,성동구,성동구,SEOUL,37.5599327,127.0394211
AP_C395,용답길57-1,성동구,성동구,SEOUL,37.5648041,127.050148
AP_C088,송정길 42,성동구,성동구,SEOUL,37.5497856,127.0649643
AP_C087,연무장3길 21,성동구,성동구,SEOUL,37.5456503,127.0519723
AP_C085,아차산로13길 42,성동구,성동구,SEOUL,37.5467033,127.0621109
AP_C084,아차산로15길 3,성동구,성동구,SEOUL,37.5429583,127.0618913
AP_C083,아차산로11길 18,성동구,성동구,SEOUL,37.5449524,127.059639
AP_C082,성수이로20길 57,성동구,성동구,SEOUL,37.541832,127.0629044
AP_C081,연무장15길 11,성동구,성동구,SEOUL,37.5419693,127.0597229
AP_C080,왕십리로11길 15,성동구,성동구,SEOUL,37.548912,127.0425491
AP_C078,왕십리로 136,성동구,성동구,SEOUL,37.5499802,127.0444946
AP_C077(2),광나루로 138,성동구,성동구,SEOUL,37.5514191,127.046035
AP_C077(1),광나루로 138,성동구,성동구,SEOUL,37.5513408,127.044701
AP_C073,둘레9길 14,성동구,성동구,SEOUL,37.5374298,127.0508804
AP_C072,성덕정11길 20-1,성동구,성동구,SEOUL,37.5392075,127.0534744
AP_C071,뚝섬로11길 8,성동구,성동구,SEOUL,37.5390511,127.0570068
중랑물재생센터 홍보관,용답동 246(본관 1층 운영분석팀),성동구,서울시(삼성),SEOUL,37.55804,127.062793
중랑물재생센터 홍보관,용답동 246(본관 1층 로비),성동구,서울시(삼성),SEOUL,37.55804,127.062793
중랑물재생센터 홍보관,용답동 246(본관 1층 시청각실),성동구,서울시(삼성),SEOUL,37.55804,127.062793
중랑물재생센터 과학관,용답동 250-7(하수도과학관 2층 사무실),성동구,서울시(삼성),SEOUL,37.558023,127.058046
중랑물재생센터 과학관,용답동 250-7(하수도과학관 2층 교육실),성동구,서울시(삼성),SEOUL,37.558023,127.058046
중랑물재생센터 과학관,용답동 250-7(하수도과학관 2층 도서실),성동구,서울시(삼성),SEOUL,37.558023,127.058046
중랑물재생센터 과학관,용답동 250-7(하수도과학관 1층 로비),성동구,서울시(삼성),SEOUL,37.558023,127.058046
중랑물재생센터 과학관,용답동 250-7(하수도과학관 1층 전시실2),성동구,서울시(삼성),SEOUL,37.558023,127.058046
중랑물재생센터 과학관,용답동 250-7(하수도과학관 1층 전시실1),성동구,서울시(삼성),SEOUL,37.558023,127.058046
중랑물재생센터 과학관,용답동 246(본관 3층 관리과),성동구,서울시(삼성),SEOUL,37.55804,127.062793
한강사업본부,한강사업본부,성동구,서울시,SEOUL,37.539248,127.042118
한강사업본부,한강사업본부,성동구,서울시,SEOUL,37.539248,127.042118
한강사업본부,한강사업본부,성동구,서울시,SEOUL,37.539248,127.042118
한강사업본부,한강사업본부,성동구,서울시,SEOUL,37.539248,127.042118
한강사업본부,한강사업본부,성동구,서울시,SEOUL,37.539248,127.042118
한강사업본부,한강사업본부,성동구,서울시,SEOUL,37.539248,127.042118
한강사업본부,한강사업본부,성동구,서울시,SEOUL,37.539248,127.042118
한강사업본부,한강사업본부,성동구,서울시,SEOUL,37.539248,127.042118
한강사업본부,한강사업본부,성동구,서울시,SEOUL,37.539248,127.042118
한강사업본부,한강사업본부,성동구,서울시,SEOUL,37.539248,127.042118
수도박물관,별관옥상,성동구,서울시,SEOUL,37.538429,127.042804
수도박물관,별관옥상,성동구,서울시,SEOUL,37.538429,127.042804
수도박물관,물과 환경 전시관 B1F,성동구,서울시,SEOUL,37.538429,127.042804
수도박물관,물과 환경 전시관 1F,성동구,서울시,SEOUL,37.538429,127.042804
수도박물관,물과 환경 전시관 1F,성동구,서울시,SEOUL,37.538429,127.042804
수도박물관,본관 1F,성동구,서울시,SEOUL,37.538429,127.042804
수도박물관,별관,성동구,서울시,SEOUL,37.538429,127.042804
수도박물관,전시관,성동구,서울시,SEOUL,37.538429,127.042804
동부수도사업소,본관 B1F,성동구,서울시,SEOUL,37.559282,127.035391
동부수도사업소,본관 1F,성동구,서울시,SEOUL,37.559282,127.035391
동부수도사업소,본관 1F,성동구,서울시,SEOUL,37.559282,127.035391
동부수도사업소,본관 1F,성동구,서울시,SEOUL,37.559282,127.035391
동부수도사업소,본관 1F,성동구,서울시,SEOUL,37.559282,127.035391
동부수도사업소,본관 2F,성동구,서울시,SEOUL,37.559282,127.035391
동부수도사업소,본관 2F,성동구,서울시,SEOUL,37.559282,127.035391
동부수도사업소,본관 2F,성동구,서울시,SEOUL,37.559282,127.035391
AP_C069,성수이로7길 34,성동구,성동구,SEOUL,37.5420189,127.0535965
AP_C065,왕십리로2길 20,성동구,성동구,SEOUL,37.5432663,127.0467911
AP_C060(2),뚝섬로 338,성동구,성동구,SEOUL,37.5408726,127.0469818
AP_C060(1),뚝섬로 338,성동구,성동구,SEOUL,37.5406227,127.0479279
AP_C058,무수막길 66,성동구,성동구,SEOUL,37.5518875,127.0210114
AP_C057,무수막길 84,성동구,성동구,SEOUL,37.55336,127.0206299
AP_C055,금호로 176,성동구,성동구,SEOUL,37.5568771,127.0199356
AP_C049,고산자로8길 34,성동구,성동구,SEOUL,37.558452,127.0380886
AP_C047(1),마조로3가길 21,성동구,성동구,SEOUL,37.5596085,127.0401611
AP_C047(2),마조로3가길 21,성동구,성동구,SEOUL,37.5600595,127.0405285
AP_C043(2),사근동길 56,성동구,성동구,SEOUL,37.5609177,127.0463974
AP_C043(1),사근동길 56,성동구,성동구,SEOUL,37.5608482,127.0472031
AP_C039,청계천로10나길 75,성동구,성동구,SEOUL,37.5702667,127.0369873
AP_C038(2),왕십리로 291-1,성동구,성동구,SEOUL,37.5607841,127.0355743
AP_C038(1),왕십리로 291-1,성동구,성동구,SEOUL,37.5602341,127.0360565
AP_C037,무학로14길 6-21,성동구,성동구,SEOUL,37.5671883,127.0309372
AP_C036,왕십리로28길 29,성동구,성동구,SEOUL,37.566502,127.0319606
AP_C034,하왕십리동 1052-1,성동구,성동구,SEOUL,37.5621948,127.0266495
AP_C032,광나루로11길 18,성동구,성동구,SEOUL,37.5495491,127.0664825
AP_C391,마조로7길 6,성동구,성동구,SEOUL,37.5608406,127.0409164
AP_C389,사근동11길 16,성동구,성동구,SEOUL,37.5634918,127.0474548
AP_C388,살곶이길 208,성동구,성동구,SEOUL,37.5581322,127.0508804
AP_C387,동일로43길 9,성동구,성동구,SEOUL,37.5546608,127.0698624
AP_C386,성수이로 16길 13,성동구,성동구,SEOUL,37.5409012,127.0577393
AP_C385,연무장길 20-1,성동구,성동구,SEOUL,37.543457,127.0518188
AP_C382,마장로 161,성동구,성동구,SEOUL,37.5673218,127.027565
AP_C381,마장로 210,성동구,성동구,SEOUL,37.5660248,127.0331421
AP_C379,마조로9길 16,성동구,성동구,SEOUL,37.5613403,127.0397186
AP_C375,마장로42길 11,성동구,성동구,SEOUL,37.566288,127.0449371
AP_C371,청계천로10가길 72-37,성동구,성동구,SEOUL,37.5711937,127.0371094
AP_C367,왕십리로 363,성동구,성동구,SEOUL,37.5640717,127.0299606
AP_C364,성수동2가 771-7,성동구,성동구,SEOUL,37.5353813,127.0534592
AP_C363,왕십리로10길 5-1,성동구,성동구,SEOUL,37.5470047,127.0453186
AP_C362,성덕정길 33,성동구,성동구,SEOUL,37.5390282,127.0473709
AP_C361,용답길 85,성동구,성동구,SEOUL,37.5625153,127.0513763
AP_C357,광나루로6길 13,성동구,성동구,SEOUL,37.5473518,127.0608063
AP_P002(2),독서당로 187,성동구,성동구,SEOUL,37.541699,127.0111894
AP_P002(1),독서당로 187,성동구,성동구,SEOUL,37.5425529,127.0120316
동부수도사업소,본관 2F,성동구,서울시,SEOUL,37.559282,127.035391
동부수도사업소,본관 3F,성동구,서울시,SEOUL,37.559282,127.035391
동부수도사업소,본관 3F,성동구,서울시,SEOUL,37.559282,127.035391
동부수도사업소,본관 3F,성동구,서울시,SEOUL,37.559282,127.035391
동부수도사업소,본관 3F,성동구,서울시,SEOUL,37.559282,127.035391
동부수도사업소,본관 3F,성동구,서울시,SEOUL,37.559282,127.035391
청계천문화관,청계천문화관,성동구,서울시,SEOUL,37.571847,127.034968
청계천문화관,청계천문화관,성동구,서울시,SEOUL,37.571847,127.034968
청계천문화관,청계천문화관,성동구,서울시,SEOUL,37.571847,127.034968
청계천문화관,청계천문화관,성동구,서울시,SEOUL,37.571847,127.034968
청계천문화관,청계천문화관,성동구,서울시,SEOUL,37.571847,127.034968
청계천문화관,청계천문화관,성동구,서울시,SEOUL,37.571847,127.034968
청계천문화관,청계천문화관,성동구,서울시,SEOUL,37.571847,127.034968
청계천문화관,청계천문화관,성동구,서울시,SEOUL,37.571847,127.034968
청계천문화관,청계천문화관,성동구,서울시,SEOUL,37.571847,127.034968
청계천문화관,청계천문화관,성동구,서울시,SEOUL,37.571847,127.034968
청계천문화관,청계천문화관,성동구,서울시,SEOUL,37.571847,127.034968
청계천문화관,청계천문화관,성동구,서울시,SEOUL,37.571847,127.034968
청계천문화관,청계천문화관,성동구,서울시,SEOUL,37.571847,127.034968
청계천문화관,청계천문화관,성동구,서울시,SEOUL,37.571847,127.034968
성동청소년 문화의집,장터1길 18,성동구,미래부(SKT),,37.549272,127.01853
성동청소년 문화의집,장터1길 18,성동구,미래부(SKT),,37.549272,127.01853
성동청소년 문화의집,장터1길 18,성동구,미래부(SKT),,37.549272,127.01853
성동청소년 문화의집,장터1길 18,성동구,미래부(SKT),,37.549272,127.01853
성동청소년수련관,행당동 7(3층 엘레베이터홀 로비천정),성동구,서울시(SKT),,37.561582,127.036409
성동청소년수련관,행당동 7(3층 체육관 안 벽면),성동구,서울시(SKT),,37.561582,127.036409
성동청소년수련관,행당동 7(3층 303호 평화의반 앞 천정),성동구,서울시(SKT),,37.561582,127.036409
성동청소년수련관,행당동 7(3층 자료실 앞 복도천정),성동구,서울시(SKT),,37.561582,127.036409
성동청소년수련관,행당동 7(2층 파란반 앞),성동구,서울시(SKT),,37.561582,127.036409
성동청소년수련관,행당동 7(2층 211호 무지개반 앞),성동구,서울시(SKT),,37.561582,127.036409
성동청소년수련관,행당동 7(1층 관리실 앞 휴게실 천정),성동구,서울시(SKT),,37.561582,127.036409
성동청소년수련관,행당동 7(1층 무지개극장 안 방송실 천정),성동구,서울시(SKT),,37.561582,127.036409
성동청소년수련관,행당동 7(1층 안내데스크 앞 천정),성동구,서울시(SKT),,37.561582,127.036409
이든아이빌,왕십리로21라길,성동구,미래부(LGU+),,37.56048,127.030687
이든아이빌,왕십리로21라길,성동구,미래부(LGU+),,37.56048,127.030687
이든아이빌,왕십리로21라길,성동구,미래부(LGU+),,37.56048,127.030687
AP_P001,한림말1길 10,성동구,성동구,SEOUL,37.5419884,127.0168228
AP_G046,살곶이8길 16,성동구,성동구,SEOUL,37.5562946,127.0431945
AP_G008,왕십리로5길 9-2,성동구,성동구,SEOUL,37.546978,127.0441284
AP_G005,서울숲2길 20,성동구,성동구,SEOUL,37.5470619,127.0408401
AP_G004,서울숲4길 8,성동구,성동구,SEOUL,37.5469208,127.0416489
AP_G002,서울숲2길 46,성동구,성동구,SEOUL,37.5463181,127.0436401
AP_G001,왕십리로5길 3,성동구,성동구,SEOUL,37.5461731,127.0444489
AP_F071,왕십리로 410,성동구,성동구,SEOUL,37.5670681,127.0288311
AP_F068,성수2가3동280-12,성동구,성동구,SEOUL,37.546861,127.064729
AP_F067,행당동90-2,성동구,성동구,SEOUL,37.554055,127.039899
AP_F066,고산자로2길77,성동구,성동구,SEOUL,37.556979,127.038877
AP_F060,마장동450-67,성동구,성동구,SEOUL,37.5717981,127.0377006
AP_F056,금호동1가 345,성동구,성동구,SEOUL,37.5534592,127.02285
AP_F051,난계로 84,성동구,성동구,SEOUL,37.5595779,127.0248566
AP_F048,왕십리로 16,성동구,성동구,SEOUL,37.5380058,127.0450287
AP_F047,성수동1가 715-1,성동구,성동구,SEOUL,37.5476112,127.0470276
AP_F046,하왕십리동 1055,성동구,성동구,SEOUL,37.5600204,127.023613
AP_F044,장터5가길 8,성동구,성동구,SEOUL,37.5491943,127.0217896
AP_F043,하왕십리동 773,성동구,성동구,SEOUL,37.5664063,127.0278168
AP_F042,하왕십리동 773,성동구,성동구,SEOUL,37.5664024,127.0247879
AP_F041,금옥소공원,성동구,성동구,SEOUL,37.5533829,127.0211716
AP_F040,성수1가어린이공원,성동구,성동구,SEOUL,37.5379753,127.0457993
AP_F038,보람어린이공원,성동구,성동구,SEOUL,37.5660324,127.0387268
AP_F037,응봉산,성동구,성동구,SEOUL,37.5492401,127.030159
AP_F028,용답길 86 용답휴식근린공원,성동구,성동구,SEOUL,37.5699135,127.048183
AP_F025,금호산9길 9,성동구,성동구,SEOUL,37.5495148,127.0184708
AP_F024,고산자로 249,성동구,성동구,SEOUL,37.5618896,127.0354767
AP_F019,무학로8길 8,성동구,성동구,SEOUL,37.5655826,127.0313208
AP_F018,마조로15가길 23,성동구,성동구,SEOUL,37.5639127,127.0391453
AP_F017,연무장5길 11,성동구,성동구,SEOUL,37.5447464,127.0521698
AP_F016,왕십리로31길 29,성동구,성동구,SEOUL,37.5624369,127.0265597
AP_C328,서울숲4길 10,성동구,성동구,SEOUL,37.547531,127.04216
AP_C345,사근동11길 15,성동구,성동구,SEOUL,37.562305,127.048035
AP_F014,독서당로44길 25,성동구,성동구,SEOUL,37.5443,127.020416
AP_F052,독서당로44길 25,성동구,성동구,SEOUL,37.543171,127.020897
AP_F005(2),금호동1가 37-7,성동구,성동구,SEOUL,37.552128,127.028664
AP_C028,성수동2가 595,성동구,성동구,SEOUL,37.53595,127.056198
AP_C903,송정동 77-16,성동구,성동구,SEOUL,37.5508515,127.0522131
이든아이빌,왕십리로21라길,성동구,미래부(LGU+),,37.56048,127.030687
이든아이빌,왕십리로21라길,성동구,미래부(LGU+),,37.56048,127.030687
성동구다문화가족지원센터,무학로6길 9,성동구,미래부(SKT),,37.565505,127.03115
성동구다문화가족지원센터,무학로6길 9,성동구,미래부(SKT),,37.565505,127.03115
서울시립게스트하우스,가람길 113 후생관,성동구,미래부(LGU+),,37.55409,127.057643
서울시립게스트하우스,가람길 113 후생관,성동구,미래부(LGU+),,37.55409,127.057643
서울시립게스트하우스,가람길 113 후생관,성동구,미래부(LGU+),,37.55409,127.057643
서울시립게스트하우스,가람길 113 후생관,성동구,미래부(LGU+),,37.55409,127.057643
달마학교지역아동센터,성덕정길 58,성동구,미래부(SKT),,37.53802,127.049851
사과나무열림터지역아동센터,왕십리로21다길 20-9,성동구,미래부(LGU+),,37.559285,127.032011
사과나무열림터지역아동센터,왕십리로21다길 20-9,성동구,미래부(LGU+),,37.559285,127.032011
비젼트레이닝센터,"용답동 250-1, 나동 2층 프로그램실앞",성동구,서울시(삼성),SEOUL,37.604514,127.107194
비젼트레이닝센터,"용답동 250-1, 나동 2층 좌측 복도",성동구,서울시(삼성),SEOUL,37.604514,127.107194
비젼트레이닝센터,"용답동 250-1, 나동 1층 우측 복도",성동구,서울시(삼성),SEOUL,37.604514,127.107194
비젼트레이닝센터,"용답동 250-1, 나동 1층 행정실앞",성동구,서울시(삼성),SEOUL,37.604514,127.107194
비젼트레이닝센터,"용답동 250-1, 가동 2층 우측 복도",성동구,서울시(삼성),SEOUL,37.604514,127.107194
비젼트레이닝센터,"용답동 250-1, 가동 2층 좌측 복도",성동구,서울시(삼성),SEOUL,37.604514,127.107194
비젼트레이닝센터,"용답동 250-1, 가동 1층 식당앞 복도",성동구,서울시(삼성),SEOUL,37.604514,127.107194
비젼트레이닝센터,"용답동 250-1, 가동 1층 좌측 복도",성동구,서울시(삼성),SEOUL,37.604514,127.107194
시립동부노인전문요양센터,마장로23길 12,성동구,미래부(SKT),,37.567496,127.032781
시립동부노인전문요양센터,마장로23길 12,성동구,미래부(SKT),,37.567496,127.032781
시립동부노인전문요양센터,마장로23길 12,성동구,미래부(SKT),,37.567496,127.032781
시립동부노인전문요양센터,마장로23길 12,성동구,미래부(SKT),,37.567496,127.032781
시립동부노인전문요양센터,마장로23길 12,성동구,미래부(SKT),,37.567496,127.032781
시립동부노인전문요양센터,마장로23길 12,성동구,미래부(SKT),,37.567496,127.032781
시립동부노인전문요양센터,마장로23길 12,성동구,미래부(SKT),,37.567496,127.032781
시립동부노인전문요양센터,마장로23길 12,성동구,미래부(SKT),,37.567496,127.032781
4차산업혁명체험센터,4차산업혁명체험센터AP11,성동구,성동구,SEOUL,37.554921,127.040522
4차산업혁명체험센터,4차산업혁명체험센터AP10,성동구,성동구,SEOUL,37.554921,127.040522
4차산업혁명체험센터,4차산업혁명체험센터AP9,성동구,성동구,SEOUL,37.554921,127.040522
4차산업혁명체험센터,4차산업혁명체험센터AP8,성동구,성동구,SEOUL,37.554921,127.040522
4차산업혁명체험센터,4차산업혁명체험센터AP7,성동구,성동구,SEOUL,37.554921,127.040522
마장국민체육센터,마조로11길 6(2층 헬스장입구 천정),성동구,서울시(SKT),,37.562148,127.040795
마장국민체육센터,마조로11길 6(1층 안내 데스크 천장),성동구,서울시(SKT),,37.562148,127.040795
마장국민체육센터,마조로11길 6,성동구,미래부(LGU+),,37.562146,127.040808
마장국민체육센터,마조로11길 6,성동구,미래부(LGU+),,37.562146,127.040808
대현산체육관,독서당로63길 44,성동구,미래부(LGU+),,37.553964,127.030092
대현산체육관,독서당로63길 44,성동구,미래부(LGU+),,37.553964,127.030092
금호스포츠센터,금호스포츠센터AP4,성동구,성동구,SEOUL,37.554494,127.019286
금호스포츠센터,금호스포츠센터AP3,성동구,성동구,SEOUL,37.554494,127.019286
금호스포츠센터,금호스포츠센터AP2,성동구,성동구,SEOUL,37.554494,127.019286
금호스포츠센터,금호스포츠센터AP1,성동구,성동구,SEOUL,37.554494,127.019286
금호공원체육관,장터1길 20,성동구,미래부(LGU+),,37.549404,127.018693
금호공원체육관,장터1길 20,성동구,미래부(LGU+),,37.549404,127.018693
성동구민종합체육센터,왕십리로 89 3층,성동구,미래부(SKT),,37.545776,127.044146
성동구민종합체육센터,왕십리로 89 2층,성동구,미래부(SKT),,37.545776,127.044146
성동구민종합체육센터,왕십리로 89 2층,성동구,미래부(SKT),,37.545776,127.044146
성동구민종합체육센터,왕십리로 89 1층,성동구,미래부(SKT),,37.545776,127.044146
성동구민종합체육센터,왕십리로 89 1층,성동구,미래부(SKT),,37.545776,127.044146
금호도서관,(3층 문헌정보실),성동구,성동구,SEOUL,37.554067,127.024871
금호도서관,(1층 열람실),성동구,성동구,SEOUL,37.554067,127.024871
금호도서관,(2층 휴게실),성동구,성동구,SEOUL,37.554067,127.024871
금호도서관,(1층 열람실),성동구,서울시(SKT),SEOUL,37.554067,127.024871
금호도서관,(1층 복도 ),성동구,서울시(SKT),SEOUL,37.554067,127.024871
금호도서관,(4층 복도2),성동구,서울시(KT),SEOUL,37.554067,127.024871
금호도서관,(4층 복도 ),성동구,서울시(KT),SEOUL,37.554067,127.024871
금호도서관,(3층 디지털실 ),성동구,서울시(KT),SEOUL,37.554067,127.024871
금호도서관,(3층 문헌정보실2),성동구,서울시(SKT),SEOUL,37.554067,127.024871
마장동 주민센터,마장동주민센터 1층민원실중앙,성동구,성동구,SEOUL,37.561217,127.030402
왕십리2동 주민센터,왕십리2동주민센터 3층자치회관,성동구,성동구,SEOUL,37.561053,127.030402
왕십리2동 주민센터,왕십리2동주민센터 1층민원실중앙,성동구,성동구,SEOUL,37.566325,127.030402
청계도서관,(6층 문헌정보실),성동구,성동구,SEOUL,37.567754,127.025559
청계도서관,(6층 문헌정보실),성동구,성동구,SEOUL,37.567754,127.025559
청계도서관,(6층 전자정보실),성동구,성동구,SEOUL,37.567754,127.025559
청계도서관,(6층 복도),성동구,성동구,SEOUL,37.567754,127.025559
청계도서관,(6층 세미나실),성동구,성동구,SEOUL,37.567754,127.025559
청계도서관,(5층 어린이실),성동구,성동구,SEOUL,37.567754,127.025559
청계도서관,(5층 복도),성동구,성동구,SEOUL,37.567754,127.025559
청계도서관,(5층 휴게실),성동구,성동구,SEOUL,37.567754,127.025559
청계도서관,(5층 유아실),성동구,성동구,SEOUL,37.567754,127.025559
왕십리도선동 주민센터,왕십리도선동주민센터 3층교육장,성동구,성동구,SEOUL,37.567754,127.025559
왕십리도선동 주민센터,왕십리도선동주민센터 2층작은도서관,성동구,성동구,SEOUL,37.567754,127.025559
왕십리도선동 주민센터,왕십리도선동주민센터 2층민원실,성동구,성동구,SEOUL,37.567754,127.025559
왕십리도선동 주민센터,왕십리도선동주민센터 2층로비,성동구,성동구,SEOUL,37.567754,127.025559
성동보건소,마장로23길 10,성동구,미래부(LGU+),,37.567041,127.033234
성동보건소,마장로23길 10,성동구,미래부(LGU+),,37.567041,127.033234
성동보건소,마장로23길 10,성동구,미래부(LGU+),,37.567041,127.033234
성동보건소,선별진료소 1층 진료실안,성동구,성동구,SEOUL,36.567031,127.033187
성동보건소,보건소4층 복도,성동구,성동구,SEOUL,36.567031,127.033187
성동보건소,보건소4층 복도,성동구,성동구,SEOUL,36.567031,127.033187
성동보건소,보건소5층 복도,성동구,성동구,SEOUL,36.567031,127.033187
성동보건소,보건소5층 복도,성동구,성동구,SEOUL,36.567031,127.033187
성동보건소,보건소1층 로비,성동구,성동구,SEOUL,36.567031,127.033187
성동보건소,보건소1층 로비,성동구,성동구,SEOUL,36.567031,127.033187
성동구의회,성동구구의회 지하2층 체력 단련실 앞,성동구,성동구,SEOUL,37.562863,127.036854
성동구의회,성동구구의회 지하2층 도로관리대기실 앞,성동구,성동구,SEOUL,37.562863,127.036854
성동구의회,성동구구의회 지하2층 가로정비대기실 앞,성동구,성동구,SEOUL,37.562863,127.036854
성동구의회,성동구구의회 지하1층 주차장 B16 기둥 앞,성동구,성동구,SEOUL,37.562863,127.036854
금호도서관,(3층 문헌정보실),성동구,서울시(SKT),SEOUL,37.554067,127.024871
금호도서관,(3층 복도),성동구,서울시(KT),SEOUL,37.554067,127.024871
금호도서관,(2층 어린이실),성동구,서울시(SKT),SEOUL,37.554067,127.024871
금호도서관,(2층 안내데스크),성동구,서울시(KT),SEOUL,37.554067,127.024871
성수문화복지회관,성수책마루,성동구,성동구,SEOUL,37.545372,127.046941
성수문화복지회관,성수책마루,성동구,성동구,SEOUL,37.545372,127.046941
성수문화복지회관,성수책마루,성동구,성동구,SEOUL,37.545372,127.046941
성수문화복지회관,성수도서관 7층 열람실,성동구,성동구,SEOUL,37.545369,127.046929
성수문화복지회관,성수도서관 7층 로비,성동구,성동구,SEOUL,37.545369,127.046929
성수문화복지회관,성수도서관 7층 문헌정보실,성동구,성동구,SEOUL,37.545369,127.046929
성수문화복지회관,성수도서관 7층 어린이실,성동구,성동구,SEOUL,37.545369,127.046929
용답도서관,용답동 95-1,성동구,미래부(SKT),,37.566697,127.051315
용답도서관,마조로 11길 6(4층) (엘리베이터 앞 우측 위 천장),성동구,서울시(SKT),,37.566697,127.051315
용답도서관,마조로 11길 6(3층 열람실안) (일반열람실 입구쪽 왼쪽 천장),성동구,서울시(SKT),,37.566697,127.051315
용답도서관,마조로 11길 6(2층 열람실안) (문헌정보실  입구 오른쪽 천장),성동구,서울시(SKT),,37.566697,127.051315
용답도서관,마조로 11길 6(1층 열람실안) (유아열람실 입구 천장),성동구,서울시(SKT),,37.566697,127.051315
동작노인종합복지관,B1F_식당,동작구,LGU+,Public WiFi@Seoul,37.50054975,126.9289358
동작노인종합복지관,1F_상담실,동작구,LGU+,Public WiFi@Seoul,37.50054975,126.9289358
본동 도시재생구역,cu앞 cctv함체,동작구,LGU+,Public WiFi@Seoul,37.51125524,126.9549408
본동 도시재생구역,방범164 cctv 함체,동작구,LGU+,Public WiFi@Seoul,37.51054451,126.9553225
본동 도시재생구역,방범008 cctv 함체 위,동작구,LGU+,Public WiFi@Seoul,37.50978182,126.9556042
본동 도시재생구역,어린이안전024 cctv 함체,동작구,LGU+,Public WiFi@Seoul,37.5110765,126.9541226
본동 도시재생구역,방범429 cctv 함체 위,동작구,LGU+,Public WiFi@Seoul,37.51203651,126.9551923
본동 도시재생구역,방범 159 cctv 함체,동작구,LGU+,Public WiFi@Seoul,37.5113158,126.9560883
본동 도시재생구역,방범242 cctv 함체,동작구,LGU+,Public WiFi@Seoul,37.51292,126.956388
본동 도시재생구역,방범069 cctv 함체,동작구,LGU+,Public WiFi@Seoul,37.51111387,126.9569592
중앙대학교 인근거리,방범030 cctv 함체,동작구,LGU+,Public WiFi@Seoul,37.508628,126.956141
중앙대학교 인근거리,방범030 cctv 함체,동작구,LGU+,Public WiFi@Seoul,37.5086986,126.9562046
중앙대학교 인근거리,방범030 cctv 함체,동작구,LGU+,Public WiFi@Seoul,37.508698,126.956204
중앙대학교 인근거리,방범-381 cctv 함체,동작구,LGU+,Public WiFi@Seoul,37.50784231,126.957426
중앙대학교 인근거리,방범-381 cctv 함체,동작구,LGU+,Public WiFi@Seoul,37.50784231,126.957426
중앙대학교 인근거리,방범-381 cctv 함체,동작구,LGU+,Public WiFi@Seoul,37.50784231,126.957426
중앙대학교 인근거리,방범-471 cctv 함체,동작구,LGU+,Public WiFi@Seoul,37.5085449,126.9595805
중앙대학교 인근거리,방범-471 cctv 함체,동작구,LGU+,Public WiFi@Seoul,37.5085449,126.9595805
중앙대학교 인근거리,방범-471 cctv 함체,동작구,LGU+,Public WiFi@Seoul,37.50840922,126.9595788
중앙대학교 인근거리,방범-118 cctv 함체,동작구,LGU+,Public WiFi@Seoul,37.5089972,126.9610414
중앙대학교 인근거리,방범-118 cctv 함체,동작구,LGU+,Public WiFi@Seoul,37.5089804,126.9610706
중앙대학교 인근거리,방범-118 cctv 함체,동작구,LGU+,Public WiFi@Seoul,37.5090134,126.9610437
중앙대학교 인근거리,CCTV폴대상단,동작구,LGU+,Public WiFi@Seoul,37.50600685,126.9566617
중앙대학교 인근거리,CCTV폴대상단,동작구,LGU+,Public WiFi@Seoul,37.50600685,126.9566617
중앙대학교 인근거리,CCTV폴대상단,동작구,LGU+,Public WiFi@Seoul,37.50600685,126.9566617
중앙대학교 인근거리,CCTV폴대상단,동작구,LGU+,Public WiFi@Seoul,37.50665448,126.9568931
중앙대학교 인근거리,CCTV폴대상단,동작구,LGU+,Public WiFi@Seoul,37.50665448,126.9568931
숭실학교대 인근거리,방범-122 cctv 폴대,동작구,LGU+,Public WiFi@Seoul,37.4932957,126.9543513
